lemma,sense_source,sense_target,semantic_relationship,pos
csak," a mondat vmely, kül. a lényegi, új információt hordozó részének a kiemelésére, az állítás érvényességét a szomszédos, rendsz. utána álló főhangsúlyos állítm-ra v. más (szerkezetes) mondatrészre korlátozva, es. lefokozó, lekicsinylő jelleggel is", <Múlt és jelen közti időbeli közelség nyomósítására.>,broader,particle
csak," annak kif-ére, hogy a főmondat állítása a von nm-sal v. von hsz-val jelölt kategória minden egyes elemére érvényes"," <Állítás v. tagadás nyomósítására:> bizonyos vagyok benne, hogy …, kétségkívül; bizony",broader,particle
csak," a kifejtett esemény váratlanságának, meglepő v. hirtelen voltának kif-ére, ill. nyomatékosítására"," <Váratlanság, meglepődés kifejezésére, rendsz. rövid ideig tartó v. mozzanatos cselekvéssel kapcsolatban, az egyszer v. ritkábban az egyszerre határozószóval együtt v. ezek nélkül:> váratlanul s meglepetést keltve; egyszerre",broader,particle
csak," vmely állítás feltételezett v. esetleges tagadásának elutasítására, hárítására"," <Sértődés, sértődöttség kifejezésére, főleg olyankor, ha szavaink hihetőségét kétségbe vonja vki; mellékhangsúlyos szóként, a főhangsúly az igén.>",broader,particle
csak," biztatás, rábeszélés v. fenyegetés, ill. beleegyezés, ráhagyás kif-ére, gyakr. a felszólítás enyhítéseként", <Fenyegetés kifejezésére; elbeszélésben is.>,broader,particle
csak," annak kif-ére, hogy a főmondat állítása a von nm-sal v. von hsz-val jelölt kategória minden egyes elemére érvényes"," minden akadály, nehézség, tilalom ellenére (annál inkább)",exact,particle
csak," annak kif-ére, hogy a főmondat állítása a von nm-sal v. von hsz-val jelölt kategória minden egyes elemére érvényes"," <Feltételességet kifejező felszólító alakú mondatban, a következő, érzelmileg színezett állítás bizonyosságának kiemelésére.>",broader,particle
csak," (ellenkező értelemben mondott) értékelő, minősítő jellegű állítás nyomatékosítására"," <Érzelmileg színezett értékelésben; gúnyosan, ellenkező értelemben is:> aztán, még",exact,particle
csak," annak kif-ére, hogy a főmondat állítása a von nm-sal v. von hsz-val jelölt kategória minden egyes elemére érvényes"," <Hangsúlytalan v. mellékhangsúlyos helyzetben, (fő)hangsúlyos ige előtt.>  különösebb cél nélkül, csupán csak, éppen csak hogy …; célzatosság nélkül",exact,particle
csak," bizonytalanságot, tétovázást, tanácstalanságot kifejező kérdésben a válaszadásra való biztatás, sürgetés kif-ére"," <Elgondolkodást, bizonytalanságot, tétovázást tartalmazó kérdés színezésére, a közvetlenség érzékeltetésére.>",broader,particle
csak," bizonytalanságot, tétovázást, tanácstalanságot kifejező kérdésben a válaszadásra való biztatás, sürgetés kif-ére"," <Általánosító, túlzó v. bizonytalan állítás, ill. tagadás után, némi csodálkozást, ellenvetést tartalmazó s megerősítést váró kérdésben.>",broader,particle
csak," csodálkozás, meglepődés, ill. ellenvetés, megütközés, felháborodás kif-ére"," <Tagadó alakú eldöntendő kérdésben rendsz. a mondat élén, csodálkozásnak, kétkedésnek kifejezésére.>",broader,particle
csak," csodálkozás, meglepődés, ill. ellenvetés, megütközés, felháborodás kif-ére"," <Hasonló mondatban, megütközés, méltatlankodás, felháborodás kifejezésére.>",broader,particle
csak," csodálkozás, meglepődés, ill. ellenvetés, megütközés, felháborodás kif-ére"," <Hasonló mondatban, méltatlankodással vegyes fennhéjázás, gőg érzékeltetésére.>",broader,particle
csak," csodálkozást, megütközést kifejező mondatban a hasonlítás nyomatékosítására"," <feltevéshez, elképzelt helyzethez való hasonlítás nyomósítására, főleg megütközés kifejezésében:> mintha bizony, mintha talán",exact,particle
csak," biztatás, rábeszélés v. fenyegetés, ill. beleegyezés, ráhagyás kif-ére, gyakr. a felszólítás enyhítéseként"," <Bátorítás, biztatás kifejezésére.>",broader,particle
csak," biztatás, rábeszélés v. fenyegetés, ill. beleegyezés, ráhagyás kif-ére, gyakr. a felszólítás enyhítéseként"," <felszólító módú ige után, főleg olyankor, ha a felszólító mód használatát magában ridegnek, keménynek éreznénk, kérés kifejezésére.>",broader,particle
csak," biztatás, rábeszélés v. fenyegetés, ill. beleegyezés, ráhagyás kif-ére, gyakr. a felszólítás enyhítéseként"," <felszólító módú ige előtt, beleegyezés, ráhagyás nyomósítására, főleg lekicsinylést is tartalmazó feleletben:> hadd, hát csak",broader,particle
csak," óhaj, kívánság erős érzelmi telítettségű kif-ére"," arra ugyan hiába vár, úgysem lesz abból semmi",broader,particle
csak," <óhajtás, kívánás kif-ére:> jó lenne, ha…; bárcsak"," <Óhajtó mondat bevezető szavaként, ó!, hej!, haj!, jaj!, indulatszó után v. önállóan:> bár, bárcsak",broader,particle
csak," <óhajtás, kívánás kif-ére:> jó lenne, ha…; bárcsak"," <Feltételes módú igével kapcs., rendsz. az ige után; óhajtó árnyalattal:> bezzeg, ha …",broader,particle
csak," <óhajtás, kívánás kif-ére:> jó lenne, ha…; bárcsak"," <Óhajtást, vágyat közlő mondatban annak kifejezésére, hogy nem sok az, amit kívánunk; rendsz. is szóval, tőszámnév v. mennyiséget jelentő más szó, kifejezés előtt:> legalább",broader,particle
csak," <óhajtás, kívánás kif-ére:> jó lenne, ha…; bárcsak"," <Térbeli távolságról szólva:> (ha messzebb v. tovább nem is,) legalább",broader,particle
csak," a von nm-sal v. von hsz-val jelölt kategória teljességének, meghaladhatatlan mértékének, intenzitásának stb. a kif-ére"," <Vonatkozó névmás, vonatkozó határozószó után, az általánosítás v. általánosító túlzás jelentésmozzanatának kiemelésére:>",narrower,particle
csak," a von nm-sal v. von hsz-val jelölt kategória teljességének, meghaladhatatlan mértékének, intenzitásának stb. a kif-ére"," amennyi …, mind, valamennyi; rendkívül sok, (szinte mind,) amennyi …",broader,particle
csak," a von nm-sal v. von hsz-val jelölt kategória teljességének, meghaladhatatlan mértékének, intenzitásának stb. a kif-ére"," mindenféle, amilyen …; (rendkívül sokféle, szinte mindenféle,) amilyen …",broader,particle
csak," állítás érvényességét megszorító, pontosító információ kiemelésére"," <Mellékmondat kötőszava, vonatkozó névmás, vonatkozó határozószó előtt, az oda érthető mutató névmás, mutató határozószó és a főmondat egyéb részei elhagyásával:> csak akkor, ha; csak azért (azt stb.), hogy",exact,particle
csak," (érzelmi telítettséggel) annak kifejtése helyett, hogy vmely tulajdonság igen nagy mértékű, ill. ilyen mértékben van jelen","  <Érzelmileg színezett fokozásban, a következményt részletező mellékmondat helyett, annak érzékeltetésére, hogy a beszélő nem tudja kifejteni a következményt.> (Annyira … Olyan …, Úgy …) hogy csak!: hogy még! hogy no!",exact,particle
csak, vminek az okát tudakoló kérdésre adott (udvariatlanul) kitérő feleletként," <Hasonló helyzetben, elzárkózó, a magyarázkodásnak elébe vágó feleletként.>",broader,interjection
csak, vminek az okát tudakoló kérdésre adott (udvariatlanul) kitérő feleletként," <Hasonló kérdésre adott elgondolkodó, töprengő feleletként, a hát szóval bevezetve v. anélkül.>",broader,interjection
csak, <az előző tagmondatban kifejtett állítás korlátozásának bevezetésére:>csakhogy; de," <Szembeállításban, főleg olyankor, mikor az előző alapján várható állítás helyett annak tagadása v. megszorítása következik:> de, azonban, ellenben",broader,conjunction
csak, <az előző tagmondatban kifejtett állítás korlátozásának bevezetésére:>csakhogy; de," <Mentegetődzésben, főleg feltételes állításnak és a szándékolt cselekvés, magatartás akadályának szembeállításában:> csakhogy, de, azonban",broader,conjunction
csak, <az előző tagmondatban kifejtett állítás korlátozásának bevezetésére:>csakhogy; de," <Szembeállításban, tagadó mondatot követő megszorító értelmű állító mondatban:> hanem; azonban, de",broader,conjunction
csak, (korlátozó tartalmú) megengedés kif-ére," <Ellentétes mondatok, ellentétes fogalmak szembeállításában:> hanem csupán",broader,particle
csak," a kifejtett esemény váratlanságának, meglepő v. hirtelen voltának kif-ére, ill. nyomatékosítására"," <Hangsúlyos szóként; az előzmény alapján nem várt következmény, folytatás bevezetésére, de, azonban, mindamellett kötőszóval v. ezek nélkül:> mégis",broader,particle
csak, <az előző tagmondatban kifejtett állítás korlátozásának bevezetésére:>csakhogy; de," <Hasonló helyzetben, tagadó mondat bevezetésére.> mégsem",broader,conjunction
csak," annak kif-ére, hogy a főmondat állítása a von nm-sal v. von hsz-val jelölt kategória minden egyes elemére érvényes"," <Megengedő értelmű mondat után, felszólító módú állítmánynyal kapcsolatban, annak érzékeltetésére, hogy a beszélő v. a szóban forgó személy a csak-kal bevezetett kívánság, vágy teljesülésén kívül mást nem akar, de azt nagyon kívánja.>",broader,particle
csak, (korlátozó tartalmú) megengedés kif-ére," <Megengedő mondatban, annak kifejezésére, hogy már az ebben foglaltak is bizonyos fokú nehézséggel járnak, de nem olyan nagy mértékben, mint az utána következő mondatban foglaltak; gyakran megelőző még szóval nyomósítva; a következő tagmondatban de (hát), azonban kötőszó.>",broader,particle
csak, (korlátozó tartalmú) megengedés kif-ére," <Megengedő mondatban, nyomósító értékkel, rendsz. méltatlankodást, felháborodást tartalmazó nyilatkozatban; a következő tagmondatban de (hát):> bár … igazán, … ugyan, igazán …; aztán",broader,particle
csakhogy," <az előző állítás korlátozásának bevezetésére:> de, ámde, csak"," <Szándékolt cselekvés akadályának bevezetéseként:> csak az a baj, a bökkenő, hogy …; igen ám, de …; azonban",exact,conjunction
csakhogy, vmely állítást (fokozó jelleggel) utólag pontosító (tag)mondat bevezetésére," <Vmely állítás utólagos, toldásszerű fokozásának bevezetéseként:> de, azonban",exact,conjunction
csakhogy," vmely (erősen) vágyott v. váratlan(ul bekövetkező) dolog, kül. esemény miatti öröm, lelkesedés kif-ére"," <A lelkendezés, kitörő öröm v. a káröröm kifejezésében, gyak. a megkönnyebbülésnek, a feszültség megszűnésének levezetésére:> de jó, hogy …",broader,particle
csakhogy," vmely (erősen) vágyott v. váratlan(ul bekövetkező) dolog, kül. esemény miatti öröm, lelkesedés kif-ére"," <Méltatlankodással, bosszankodással vegyes gúny kifejezésében.>",broader,particle
csakhogy," annak kif-ére, hogy vmely cselekvés, történés stb. (már) majdnem bekövetkezik, (már) szinte megvalósul"," <Tagadó alakú fokozó mondat bevezetéseként; a tagadószó az igekötő v. bővítmény után, az ige előtt van:> olyan nagy mértékben, hogy (már-már) szinte …",exact,particle
csap," úgy üt meg vkit v. vmit, hogy az ütés csattanó hangot ad"," Úgy üt meg vkit, vmit, hogy az ütés éles, csattanó hangot ad",exact,verb
csap," úgy üt vkire, vhova, hogy ütése csattan"," Vkire, vmire olyat üt, hogy ütése csattan",exact,verb
csap," Nagy erővel, lendülettel ér, jut vhova vmi"," Vmit, esetleg vkit nagy erővel v. lendülettel, hirtelen mozdulattal odatesz, gyak. ledob, odavág vhova, rendsz. úgy, hogy csattan",exact,verb
csap, <rendsz. ünneplő ruhába> gyorsan felöltözik," gyorsan, sietve magára ölt <vmit, rendsz. díszes v. ünneplő ruhát>",exact,verb
csap," (sebtében) még hozzátesz, hozzácsatol, ill. hozzászámít vmit vmihez"," <Vmi meglevőhöz> odadobva sebtiben, hanyagul hozzátesz vmit",exact,verb
csap, <zálogba> tesz vmit," <hirtelen elhatározással, pillanatnyi ötlet alapján> zálogba tesz vmit",exact,verb
csap," <lármát, zajt> kelt, előidéz heves megnyilvánulásával, működésével v. vmely eszközzel, ill. <vmely eseményt> nagy lármával, felhajtással rendez vki"," <Feltűnő zajt> hirtelen előidéz, okoz úgy, hogy másokat rendsz. zavar vele",broader,verb
csap," <lármát, zajt> kelt, előidéz heves megnyilvánulásával, működésével v. vmely eszközzel, ill. <vmely eseményt> nagy lármával, felhajtással rendez vki"," <Mulatságot, vidám összejövetelt> nagy zajjal, hűhóval, feltűnést keltve rendez",broader,verb
csap," <lármát, zajt> kelt, előidéz heves megnyilvánulásával, működésével v. vmely eszközzel, ill. <vmely eseményt> nagy lármával, felhajtással rendez vki"," Gyorsan, (eredményesen) lebonyolít, nyélbe üt vmit",broader,verb
csap," <lövedék, villám> hirtelen, éles, csattanó hanggal bevágódik, becsapódik (vhova)"," <Lövedék, villám> hirtelen, éles, csattanó hanggal (bele)esik vmibe, vmi közé; bevág, be(le)csap(ódik)",exact,verb
csap," <víz, szél, hő stb.> nagy erővel verődik, csapódik vhova"," <Áramló anyag v. terjedő jelenség> hirtelen eljut vhova, vmihez, és váratlanul, gyak. nagy erővel (hatva) megérinti v. belehatol",narrower,verb
csap," <hang, szag vmely érzékszervbe> hirtelen(, nagy erővel) ér, jut"," Hirtelen, nagy erővel, vészjóslóan emelkedik v. átterjed vmerre",narrower,verb
csap," <kül. érzés> hirtelen felerősödik, megnő(, és így ér vhova)"," <érzés vmitől táplálva> hirtelen megerősödik; fellobog, fellobban",exact,verb
csap," <hadsereg(gel)> hirtelen, meglepetésszerűen támad vkire, ill. <idegen területre> meglepetésszerűen behatol"," vkin, vmin váratlanul rajtaüt, hirtelen, meglepetésszerűen megtámad vkit",exact,verb
